wind_speed,swr,turb_param/k_min,g2/constant_value,par_id
1.119,1.077,4.6134e-06,2.479,p03866
1.1554,0.95257,4.4542e-05,1.9554,p03867
0.98567,1.1852,1.9196e-14,2.1648,p03868
0.95607,1.1801,6.5456e-14,3.1649,p03869
0.92035,1.1861,2.7637e-13,1.0278,p03870
0.8232,1.0735,8.4099e-07,1.9372,p03871
1.1293,1.1043,5.9881e-06,2.7947,p03872
1.1759,1.0315,0.00023873,1.0633,p03873
0.89976,1.0876,1.6431e-09,1.783,p03874
1.0859,0.97154,8.2604e-09,0.88538,p03875
0.87608,0.90568,1.5203e-14,3.1633,p03876
0.93658,1.1608,1.333e-08,2.1761,p03877
0.99676,0.89649,2.4924e-11,2.6677,p03878
1.0953,1.0065,9.7715e-11,0.94176,p03879
1.0796,0.99811,9.2186e-10,1.3487,p03880
0.88157,0.8569,1.9565e-10,1.7406,p03881
1.1937,1.0282,6.0643e-06,2.6526,p03882
0.80855,0.85217,1.3651e-14,0.5869,p03883
1.0517,1.1169,4.9908e-09,2.2862,p03884
1.0287,1.0414,4.333e-11,1.1109,p03885
1.1875,0.80304,1.8613e-12,3.4993,p03886
1.0354,1.1982,1.0124e-06,2.4944,p03887
1.1934,0.93151,1.6174e-07,3.2908,p03888
1.0749,1.1379,6.072e-15,0.58768,p03889
1.0238,1.1938,2.0219e-07,2.9388,p03890
0.97147,0.98533,5.0177e-09,1.6459,p03891
0.91387,1.0047,5.8749e-10,1.89,p03892
0.86429,1.0053,3.2951e-13,1.8692,p03893
1.1245,1.1063,1.0347e-05,1.3716,p03894
1.0887,0.92413,4.0935e-07,2.4952,p03895
1.1814,0.83045,0.00019539,2.8294,p03896
0.98068,1.0672,1.4253e-14,1.0861,p03897
0.89751,1.1544,2.3615e-07,3.1398,p03898
1.0077,0.82494,1.2138e-05,1.8436,p03899
1.1361,1.172,5.3327e-07,3.2018,p03900
1.1813,0.81031,2.8378e-05,0.65969,p03901
1.1497,0.82403,0.00031982,0.90887,p03902
0.99229,0.80769,1.0613e-05,3.2821,p03903
1.1156,0.94319,8.8647e-05,2.3363,p03904
1.0971,0.95854,6.9826e-08,3.1556,p03905
1.1176,0.92864,4.5318e-14,3.4678,p03906
0.9286,1.1686,2.7586e-10,1.3627,p03907
0.83563,0.97871,4.9077e-13,1.7657,p03908
1.0281,0.906,3.4178e-10,1.7951,p03909
1.0081,1.0645,1.6541e-06,2.497,p03910
0.87541,0.94866,0.00039268,0.87022,p03911
0.90262,0.81926,1.4027e-12,2.3933,p03912
0.97002,0.80592,6.0846e-10,2.7399,p03913
1.1886,0.80845,1.8701e-13,1.8295,p03914
1.0117,1.0179,1.6393e-11,2.4363,p03915
0.80912,0.83204,9.6532e-05,2.423,p03916
1.1202,1.0083,2.4253e-14,2.8644,p03917
1.1569,1.0472,2.4468e-07,1.5779,p03918
1.1727,1.1813,5.7291e-08,3.0597,p03919
0.89046,0.93238,3.2057e-11,2.5314,p03920
1.1109,1.1213,2.6482e-12,1.804,p03921
0.88669,0.97217,2.21e-08,3.4569,p03922
0.87842,1.0708,2.501e-12,3.1572,p03923
0.94151,1.167,1.4508e-12,1.648,p03924
0.95094,0.91639,2.9322e-11,2.6101,p03925
1.1127,1.025,1.6664e-10,3.2898,p03926
1.0499,0.84865,5.3753e-11,2.2957,p03927
0.93098,1.1335,5.0834e-06,1.8932,p03928
1.1327,1.0451,7.873e-05,2.8485,p03929
0.84128,1.1008,4.4342e-07,2.7679,p03930
1.1096,0.92853,2.6423e-13,0.92958,p03931
0.84655,0.84549,3.656e-14,0.89648,p03932
1.0104,0.89177,8.9411e-14,1.1037,p03933
1.1651,1.1001,2.3335e-09,2.7007,p03934
1.1501,0.97263,7.5446e-11,3.4873,p03935
1.1872,0.99766,3.0161e-07,1.8267,p03936
0.80135,1.0325,1.2349e-08,2.514,p03937
1.0181,0.8898,0.0004182,1.9571,p03938
1.0703,0.98923,3.1055e-10,1.2022,p03939
0.83187,1.0872,1.1856e-10,2.8309,p03940
1.0418,0.90792,3.6923e-07,1.4255,p03941
1.0174,1.1891,4.5925e-14,1.3114,p03942
0.93139,1.1003,5.1756e-08,3.4309,p03943
1.042,0.96294,4.5089e-05,1.4995,p03944
0.83069,1.1269,5.3829e-09,1.6845,p03945
1.103,1.1021,0.00010611,0.69965,p03946
0.96069,0.95011,2.6222e-13,1.4155,p03947
0.82122,0.81919,1.7461e-09,1.5578,p03948
0.8398,0.80382,4.7454e-05,1.0509,p03949
1.0524,1.0029,5.2042e-13,3.1079,p03950
0.94135,0.91751,5.8293e-11,2.5838,p03951
1.0505,0.85977,1.1501e-05,3.2211,p03952
1.1664,0.98687,1.391e-07,2.2042,p03953
1.0894,0.92683,2.9177e-12,1.8234,p03954
1.0219,0.83099,6.5597e-09,2.998,p03955
1.1291,1.1742,2.9013e-05,3.2398,p03956
0.80635,1.1108,9.5831e-13,2.7293,p03957
1.0939,1.01,4.3726e-07,1.9138,p03958
0.96911,1.1637,4.887e-09,3.4633,p03959
1.0791,1.0104,1.3214e-05,2.7447,p03960
0.83746,0.98048,5.9817e-12,2.3542,p03961
0.86217,1.0291,7.3043e-09,2.6434,p03962
0.85235,1.1275,9.4381e-13,1.11,p03963
0.93183,0.8515,1.5166e-09,3.2439,p03964
1.0593,0.94782,1.7796e-07,1.2353,p03965
0.83661,1.1506,1.6843e-14,2.4184,p03966
1.1662,1.0496,4.4131e-06,1.6801,p03967
1.0595,0.87324,2.9508e-09,2.1621,p03968
1.0236,1.1639,9.0539e-10,1.6082,p03969
1.1228,0.93835,3.212e-12,1.8967,p03970
0.88478,1.0179,6.3716e-05,2.7736,p03971
0.93354,0.91008,7.4647e-15,0.9426,p03972
0.8676,1.0761,2.4486e-09,1.2897,p03973
1.0044,0.98793,2.8981e-12,2.5893,p03974
0.85474,1.0797,4.7472e-12,0.78573,p03975
0.91528,1.0313,4.6499e-13,1.9305,p03976
0.89941,0.92711,7.238e-14,1.9339,p03977
1.182,1.1399,3.3296e-14,2.7115,p03978
1.1415,1.1139,8.5696e-05,2.773,p03979
0.90783,1.0006,5.1637e-09,0.73259,p03980
1.0729,1.0818,7.4668e-09,0.56853,p03981
0.96488,0.88112,3.3323e-13,1.9361,p03982
0.80871,0.92262,1.0129e-08,1.6662,p03983
0.85356,0.91879,1.7954e-07,1.6523,p03984
0.81109,1.0831,1.3642e-05,1.2874,p03985
1.0721,1.0342,9.6606e-12,3.3269,p03986
0.99413,0.93361,7.3573e-08,0.51118,p03987
1.1003,0.88286,1.6464e-10,3.0639,p03988
1.0234,0.86005,4.4752e-08,3.1458,p03989
0.84722,0.98707,1.4488e-06,3.138,p03990
1.1269,1.0541,1.0724e-08,0.94852,p03991
0.92255,1.15,6.3504e-08,2.0525,p03992
0.8662,1.1718,3.9322e-10,3.2738,p03993
1.1032,1.0322,7.3822e-07,1.308,p03994
0.84953,0.80736,1.1463e-07,3.2217,p03995
0.98741,0.93991,2.7077e-12,3.1465,p03996
1.1591,0.95125,2.0536e-14,3.4855,p03997
0.99343,0.98308,1.3108e-13,3.2091,p03998
1.1445,0.96056,1.0364e-06,2.499,p03999
0.91415,0.82993,1.4166e-09,2.6611,p04000
1.1181,0.88335,0.00012978,3.2885,p04001
0.9015,0.84423,2.0932e-14,0.56065,p04002
1.0179,1.1028,5.2563e-15,0.63435,p04003
0.8223,0.99991,7.7098e-10,2.6617,p04004
0.80625,0.93972,1.5669e-14,1.8796,p04005
1.167,1.1808,7.8163e-12,1.9777,p04006
1.1615,0.87752,5.2582e-11,1.9832,p04007
0.88828,0.89484,0.00030578,2.2241,p04008
1.0216,1.0937,8.122e-06,3.114,p04009
0.98464,1.1137,0.00037433,2.3844,p04010
1.0846,0.89433,6.9725e-07,0.89139,p04011
1.1909,1.1505,2.4878e-13,3.3601,p04012
0.83134,0.81991,0.00010273,3.3112,p04013
0.81887,1.0743,2.3835e-05,3.0351,p04014
0.84035,0.88523,9.1836e-05,3.3971,p04015
0.97502,1.1892,1.0755e-10,0.68894,p04016
1.0973,1.1172,9.3978e-12,2.8529,p04017
1.1804,1.0028,0.0002707,2.3187,p04018
1.0455,0.96359,1.4337e-12,2.7103,p04019
0.93926,1.1866,8.9107e-10,2.2561,p04020
1.1926,0.91717,8.5528e-09,2.9844,p04021
1.1802,0.8314,5.78e-07,0.90689,p04022
1.0385,0.86975,1.3711e-05,2.1254,p04023
0.83106,0.9424,1.6734e-13,1.4208,p04024
0.93607,1.1586,3.5221e-08,1.879,p04025
0.88254,0.95673,1.3141e-11,1.1153,p04026
1.0726,0.9297,7.7879e-11,1.5632,p04027
1.1145,1.0779,3.1784e-13,3.2699,p04028
1.0342,1.0766,9.4313e-09,1.1524,p04029
0.89562,1.1233,3.259e-08,1.3234,p04030
0.94177,0.88838,0.00030313,0.64442,p04031
1.195,1.1358,3.2948e-08,0.54231,p04032
0.94341,0.95904,3.2779e-05,2.7769,p04033
1.109,0.81518,1.3544e-12,0.6352,p04034
1.0072,1.0837,2.7892e-11,1.7993,p04035
1.0617,1.026,2.1021e-13,1.1777,p04036
1.0904,0.88337,7.1398e-05,3.2957,p04037
0.98603,1.1266,8.3782e-09,1.0439,p04038
0.86065,1.0031,0.0001537,3.3517,p04039
1.1157,1.1738,2.793e-08,0.53547,p04040
0.80403,1.0456,7.2773e-05,2.1359,p04041
1.0883,1.0338,2.4952e-05,3.4615,p04042
1.1627,1.0657,1.6885e-08,3.491,p04043
0.86447,0.81766,1.4229e-12,2.3525,p04044
1.0592,1.1661,6.692e-08,0.70252,p04045
1.1108,1.1964,9.951e-11,1.3857,p04046
1.1289,1.1201,9.7378e-08,1.7434,p04047
1.1091,1.101,1.116e-05,1.9181,p04048
1.0925,0.86042,9.3165e-15,2.1337,p04049
0.86458,1.0841,2.4133e-09,2.2028,p04050
1.1057,1.0357,2.0013e-11,1.9453,p04051
1.0554,1.1111,1.4457e-06,3.0534,p04052
1.0569,0.9953,1.2138e-09,2.2377,p04053
0.98083,0.96036,3.0682e-06,2.9051,p04054
1.1941,1.1826,2.5249e-09,1.4734,p04055
1.0642,0.94666,1.8776e-11,0.87002,p04056
0.8773,1.0219,1.1137e-11,0.6949,p04057
0.81492,0.8954,8.1687e-12,1.2608,p04058
0.80414,1.1089,9.8451e-13,2.5701,p04059
0.9953,0.81746,1.1508e-06,2.516,p04060
1.162,1.0437,2.4829e-05,2.1227,p04061
1.1809,0.93599,6.9941e-13,3.0655,p04062
1.1672,0.91267,1.6424e-06,3.0907,p04063
0.96747,1.1846,2.5325e-05,1.3681,p04064
0.80775,1.0367,7.7264e-14,1.3049,p04065
1.0431,1.1555,1.5467e-11,3.4929,p04066
1.0315,1.1574,8.1662e-11,3.3359,p04067
0.89016,0.83956,2.004e-12,1.1641,p04068
1.0701,1.1328,2.6033e-13,3.0879,p04069
1.1899,1.0734,4.746e-09,0.67063,p04070
1.1939,0.95026,1.3291e-09,2.7462,p04071
0.84606,0.89078,5.4557e-06,0.60357,p04072
1.0515,0.96246,2.4292e-10,0.52816,p04073
1.0231,1.0115,2.2052e-07,3.4402,p04074
1.1637,1.0241,2.3426e-08,0.70944,p04075
1.1955,0.92207,6.057e-11,2.0544,p04076
1.0607,0.98746,1.0543e-06,3.4893,p04077
1.1559,1.174,5.3179e-11,0.61139,p04078
1.0666,0.80873,1.4229e-05,1.4089,p04079
0.81617,0.80825,1.1609e-10,1.4239,p04080
0.91349,1.0531,6.0641e-06,1.6612,p04081
0.80735,1.0502,1.0643e-07,1.8212,p04082
0.87068,1.0252,1.8449e-07,3.217,p04083
0.85463,0.88717,7.1336e-10,3.0388,p04084
1.0047,1.1074,0.00041596,2.267,p04085
0.81602,1.1216,0.00015058,0.99259,p04086
0.96831,0.98738,8.1554e-05,3.1068,p04087
1.0574,0.98167,1.1457e-08,0.74282,p04088
1.1713,1.1151,4.399e-07,2.2882,p04089
0.83034,0.96325,2.6373e-08,0.55556,p04090
0.93598,0.92182,5.3549e-05,2.4639,p04091
0.89318,1.0318,3.0456e-14,0.58913,p04092
1.0452,1.1369,7.2926e-09,1.705,p04093
1.1102,0.99151,0.00010772,1.6927,p04094
0.99597,0.97105,1.1282e-10,1.6865,p04095
0.94758,1.12,4.7316e-14,3.0926,p04096
0.82703,0.88082,1.0541e-11,3.3584,p04097
1.0303,1.1461,4.9318e-11,0.72294,p04098
0.81093,1.1241,8.9089e-06,0.84064,p04099
1.0399,1.175,4.2569e-06,0.53353,p04100
1.0654,1.0706,5.4663e-14,3.1482,p04101
1.1811,0.88529,6.8618e-13,3.0041,p04102
1.0586,1.1349,1.1864e-11,1.5393,p04103
1.1634,0.9116,3.1758e-09,0.97964,p04104
1.0128,1.1089,2.3017e-13,1.3531,p04105
1.1095,1.1988,4.331e-13,1.4176,p04106
0.88376,0.82097,3.0691e-05,1.363,p04107
1.0823,0.93528,2.9375e-06,2.5695,p04108
0.95443,0.8913,2.1854e-13,1.3045,p04109
0.92893,1.1754,6.5369e-08,2.3129,p04110
1.0416,0.83369,6.5281e-15,0.97573,p04111
0.95764,1.0543,1.3022e-10,1.0544,p04112
0.80796,1.0403,3.7799e-11,0.82071,p04113
1.1553,1.1876,1.3437e-12,3.1488,p04114
1.1837,0.92945,1.4187e-13,1.8361,p04115
1.0766,0.91842,2.5354e-07,0.64718,p04116
0.95791,1.0408,0.0001413,1.2747,p04117
0.82949,0.99281,1.0861e-13,0.71761,p04118
0.80424,0.88466,4.888e-11,3.1604,p04119
1.1776,1.0321,5.1993e-10,0.69251,p04120
0.93866,0.84849,5.7744e-08,0.80506,p04121
0.98544,1.1488,3.4574e-10,3.2752,p04122
0.81293,0.90399,3.4876e-14,1.3412,p04123
1.0019,1.0998,0.00016128,1.2465,p04124
0.91583,1.0284,1.0179e-13,2.666,p04125
1.0721,1.1333,1.192e-07,3.3142,p04126
0.88034,1.1364,8.2301e-09,3.3169,p04127
0.98847,0.85529,2.3673e-05,1.4182,p04128
1.0995,0.9232,9.4097e-06,3.3652,p04129
1.085,1.1672,7.1457e-07,2.9764,p04130
0.86804,0.92543,1.3339e-10,1.3571,p04131
1.0734,0.90898,3.9483e-08,3.0107,p04132
1.1625,0.97031,4.4798e-05,3.4971,p04133
1.0618,0.92009,1.0835e-12,1.7155,p04134
1.0129,1.1875,1.5248e-12,1.3725,p04135
1.1825,1.1294,1.7438e-14,2.6368,p04136
0.88848,1.0643,3.3159e-05,0.98459,p04137
1.1766,0.89608,5.0135e-06,0.90932,p04138
1.1076,0.94068,8.0785e-12,1.1221,p04139
0.98052,0.81862,5.2114e-08,1.1912,p04140
0.94236,0.91645,2.1884e-07,2.9832,p04141
0.82175,1.087,2.2093e-11,0.88791,p04142
1.0374,1.0625,3.1945e-07,2.2617,p04143
0.93625,1.0528,3.3641e-13,2.7155,p04144
1.0161,1.1769,2.8211e-07,2.5974,p04145
0.90944,0.90165,8.428e-11,1.397,p04146
1.1129,1.0632,3.4438e-09,1.2265,p04147
0.83166,0.80454,2.6608e-13,0.61565,p04148
1.0663,0.83641,4.0758e-06,0.85506,p04149
1.1106,0.92629,3.0269e-12,3.1776,p04150
0.96368,1.0452,2.0986e-12,2.6911,p04151
0.93205,1.153,9.044e-09,2.6073,p04152
1.1045,0.94864,4.5648e-07,3.3232,p04153
0.84843,1.0018,3.124e-10,3.2694,p04154
1.0324,0.86654,8.0256e-15,2.725,p04155
1.0079,1.0764,3.2559e-06,2.7322,p04156
1.1644,1.1063,1.0398e-13,0.63903,p04157
1.183,0.88154,2.9152e-08,2.9128,p04158
0.8443,0.89166,7.4129e-11,2.6291,p04159
1.1805,0.99416,2.8822e-14,2.0796,p04160
1.11,1.1867,1.6254e-11,1.463,p04161
1.1653,0.91426,1.861e-14,2.4451,p04162
1.0486,1.0015,1.7967e-13,0.78785,p04163
0.8121,1.1631,6.4623e-15,2.9144,p04164
0.94161,0.85938,5.4963e-13,2.5806,p04165
0.91211,0.99919,1.7476e-10,2.7764,p04166
1.0892,1.03,3.3213e-14,1.0591,p04167
0.91982,1.0175,2.3327e-11,2.9607,p04168
1.0983,0.81427,5.9029e-11,3.4547,p04169
0.97655,0.84574,5.2846e-09,0.84359,p04170
0.8715,1.0529,6.293e-05,3.2903,p04171
1.1896,1.1209,1.4896e-05,3.281,p04172
1.1803,0.84458,1.5114e-05,0.67371,p04173
1.1199,0.94412,1.2733e-09,0.84559,p04174
1.1946,0.83678,1.3954e-07,2.9235,p04175
0.83928,0.98933,9.4487e-06,2.952,p04176
1.0644,1.0815,9.1237e-07,3.0003,p04177
1.1483,1.0871,1.1455e-05,0.53405,p04178
1.1987,1.1435,2.9185e-13,1.5056,p04179
1.0611,1.0547,4.7792e-14,2.6331,p04180
1.1978,0.96727,2.4154e-10,2.7841,p04181
1.0633,0.96257,2.0402e-12,1.3443,p04182
1.1937,0.96673,1.8343e-08,1.9968,p04183
0.88291,1.1132,1.9309e-06,2.7784,p04184
1.1396,0.91105,2.5246e-07,2.7241,p04185
1.1782,0.87788,4.143e-11,1.6672,p04186
0.95631,0.8024,1.2709e-12,1.3467,p04187
1.0046,0.92644,1.4333e-08,3.2322,p04188
0.89215,0.85737,1.3954e-14,2.6389,p04189
1.1597,1.1649,1.7374e-07,1.1213,p04190
1.0798,0.95834,8.6882e-07,3.2131,p04191
0.89856,1.023,2.018e-09,2.4783,p04192
0.8509,1.1353,1.0593e-13,1.6412,p04193
1.1984,1.0649,4.4608e-12,1.2063,p04194
0.83452,1.1837,0.00013443,0.73837,p04195
1.087,0.93408,7.5046e-07,2.822,p04196
0.98598,0.96862,2.867e-10,3.2165,p04197
0.87393,0.96957,4.6176e-14,1.2366,p04198
1.0156,0.89461,3.7164e-06,2.2161,p04199
0.94954,0.9449,2.5991e-09,1.6196,p04200
1.028,1.0395,1.7214e-11,2.9027,p04201
0.98661,1.0533,6.3445e-11,2.6202,p04202
0.90661,0.96368,8.0452e-05,1.7411,p04203
0.80086,0.94365,5.9963e-11,2.4624,p04204
0.97623,1.0519,6.7182e-07,2.6406,p04205
1.0624,1.1468,7.0353e-06,2.9912,p04206
1.0151,0.90452,9.6353e-11,0.50597,p04207
0.87333,1.108,1.116e-11,0.68201,p04208
0.89298,0.87658,1.6297e-09,2.3016,p04209
1.1351,1.0461,2.3417e-13,1.0283,p04210
1.1863,0.96209,5.2636e-15,0.94816,p04211
1.037,1.1074,1.8625e-06,1.1898,p04212
0.82736,0.91031,8.061e-11,1.2422,p04213
0.94569,0.97442,3.6476e-06,1.4091,p04214
0.97701,0.83909,1.1673e-07,2.3067,p04215
1.0528,0.99453,9.4062e-15,2.0792,p04216
0.94353,0.84403,3.2013e-12,2.4473,p04217
1.0328,1.1827,2.0619e-07,1.6952,p04218
1.0269,1.1184,2.9235e-14,2.2461,p04219
1.192,1.1013,1.2545e-11,2.2121,p04220
1.0152,0.98378,2.9584e-06,2.5448,p04221
0.84223,0.96642,9.802e-15,1.0738,p04222
0.89778,0.81717,2.7347e-13,1.9288,p04223
1.006,0.93691,4.0169e-11,0.67886,p04224
1.0296,1.1167,8.1531e-11,0.76344,p04225
0.87385,1.1221,1.1735e-13,0.93031,p04226
1.054,0.83318,1.3824e-14,2.1341,p04227
1.0423,0.97044,3.0677e-11,3.0474,p04228
1.0653,1.0629,2.9898e-05,2.2626,p04229
1.1118,1.1006,7.8839e-13,3.3996,p04230
1.096,0.98993,3.5588e-08,1.6406,p04231
1.1733,0.9462,4.8188e-10,1.0055,p04232
1.1909,0.81705,2.9584e-10,0.7955,p04233
0.84435,1.1682,0.00014861,1.6441,p04234
1.1938,1.1959,3.5252e-11,1.6431,p04235
1.0916,1.096,8.6625e-12,2.1891,p04236
0.80593,0.95296,6.8787e-15,0.65281,p04237
0.92495,1.127,3.6674e-13,0.80768,p04238
0.92177,1.1713,2.3212e-10,1.9186,p04239
1.0265,0.91293,6.1469e-08,1.8429,p04240
0.8698,0.87602,1.8737e-12,1.5256,p04241
1.0333,0.90947,2.3302e-14,1.3382,p04242
1.04,0.80394,3.2607e-07,3.1233,p04243
0.8647,0.91449,9.7553e-07,2.4093,p04244
1.0533,0.96479,1.138e-07,2.7491,p04245
1.1687,1.1083,7.996e-07,2.2199,p04246
0.96769,1.0161,0.00027655,0.54126,p04247
1.1209,0.83196,1.7712e-14,2.1913,p04248
1.1065,0.98494,2.2803e-08,1.8748,p04249
1.1478,0.85656,1.4441e-14,1.372,p04250
0.99486,0.82796,1.1677e-11,3.0249,p04251
0.99647,1.0078,6.4552e-06,1.3434,p04252
1.0485,1.0549,7.3202e-05,2.5022,p04253
1.1165,0.89885,9.8235e-08,0.6979,p04254
0.80666,1.0289,1.3226e-13,2.4355,p04255
1.0616,0.97013,2.2579e-07,0.53079,p04256
0.81156,1.199,8.2566e-05,2.8262,p04257
1.0012,1.1951,5.7457e-15,0.95361,p04258
0.86596,1.1825,9.0842e-15,3.4147,p04259
0.98937,1.0977,6.2009e-10,1.5911,p04260
1.1869,1.1036,2.7934e-14,3.1881,p04261
0.99563,0.82955,2.0932e-05,1.683,p04262
1.0634,1.01,1.7921e-05,3.2298,p04263
0.84978,0.82516,9.1876e-11,2.493,p04264
1.1503,1.1944,2.3383e-14,1.3068,p04265
0.80496,1.1473,8.4171e-12,0.96891,p04266
1.13,1.1799,2.2879e-11,1.1311,p04267
1.0443,0.87266,3.8843e-12,3.3635,p04268
1.0004,1.072,2.5125e-05,2.7121,p04269
0.89976,0.87944,8.6143e-05,3.0032,p04270
1.1794,1.1393,3.3478e-06,1.8169,p04271
1.0412,1.108,2.9307e-08,3.1114,p04272
1.1517,1.0509,1.7979e-11,2.7,p04273
1.0778,1.0244,9.0294e-11,1.9547,p04274
0.80369,0.84857,6.2384e-07,1.8121,p04275
1.045,1.0369,5.811e-06,2.6749,p04276
1.1098,1.0669,4.2802e-14,1.4915,p04277
0.81913,1.1845,8.0821e-13,2.4846,p04278
0.98477,1.0702,5.9659e-07,1.0616,p04279
0.84291,1.0312,8.5268e-05,2.2338,p04280
0.91694,1.1771,0.00017154,1.6178,p04281
0.98849,1.0445,0.00011726,3.3441,p04282
0.99324,1.0979,9.8146e-07,1.2978,p04283
0.85304,1.0068,5.7167e-13,3.0871,p04284
1.146,0.98507,1.7819e-09,3.0668,p04285
0.97242,1.1085,2.6185e-12,2.8957,p04286
1.1124,1.045,2.1378e-09,2.2235,p04287
1.0687,1.0855,4.3846e-06,1.0121,p04288
0.95514,1.0749,7.8721e-09,1.4689,p04289
0.86704,1.014,4.7939e-05,3.4561,p04290
1.079,0.8639,1.9069e-12,0.6411,p04291
0.99693,1.0451,5.0105e-15,2.401,p04292
1.1548,1.0292,2.1838e-09,1.5087,p04293
0.87412,0.87705,4.2812e-08,3.0512,p04294
1.0473,0.80068,1.0538e-14,2.9264,p04295
1.1257,1.1365,2.5187e-10,1.5914,p04296
1.0363,0.90706,4.5521e-10,2.8093,p04297
1.1652,1.1575,1.0641e-05,2.8056,p04298
1.1738,0.85431,5.2401e-13,1.6063,p04299
1.0542,0.99168,2.3612e-11,1.1266,p04300
0.96404,0.99402,1.4387e-09,1.3354,p04301
0.81981,0.92986,2.1952e-08,1.5894,p04302
0.86421,1.1073,6.354e-13,1.4988,p04303
1.077,0.86033,3.4042e-11,2.5868,p04304
1.1701,0.92212,7.7751e-13,3.3452,p04305
0.86412,1.1117,8.8048e-15,1.2311,p04306
0.99238,0.96023,7.5554e-15,3.0736,p04307
1.097,1.1302,5.2649e-08,3.2224,p04308
1.1882,0.91958,2.4848e-09,1.8005,p04309
0.87766,1.0804,2.5412e-13,0.5017,p04310
0.82638,1.1066,7.8327e-11,2.8166,p04311
0.90459,0.83348,2.1757e-11,3.1259,p04312
1.1065,1.1979,3.3602e-08,2.2062,p04313
1.0944,0.8755,8.368e-07,1.0462,p04314
1.1418,0.97744,3.8119e-11,2.4807,p04315
0.91908,0.86505,2.4534e-12,1.437,p04316
1.0489,0.88813,1.2195e-07,2.2247,p04317
0.89842,1.0394,1.6501e-14,0.76043,p04318
0.98429,0.90189,2.8865e-07,1.4263,p04319
1.0538,0.98946,0.00013692,0.83954,p04320
1.0133,0.87146,1.0941e-06,1.9037,p04321
0.86546,1.0697,1.5271e-10,0.60234,p04322
1.1495,0.84598,0.00045698,3.0731,p04323
1.12,0.90065,2.265e-12,3.2265,p04324
0.84126,0.90971,1.4905e-08,1.2833,p04325
0.89551,1.0344,7.5194e-11,1.7149,p04326
1.1878,0.80293,0.00037171,1.118,p04327
1.0103,0.96565,2.7203e-06,2.01,p04328
0.95365,1.0145,2.4091e-06,1.6415,p04329
1.1942,1.1119,8.8011e-14,2.5632,p04330
1.079,0.95307,8.9147e-12,1.3984,p04331
1.1401,1.1171,3.1195e-09,0.89207,p04332
0.95287,1.1243,2.9361e-12,0.65503,p04333
1.1086,0.95265,8.8378e-09,2.0906,p04334
0.90953,0.80577,1.5208e-05,0.93003,p04335
0.98927,0.88255,7.6714e-05,0.93564,p04336
0.90548,1.0875,6.7708e-14,2.7953,p04337
0.85586,1.155,8.6911e-05,2.8371,p04338
0.828,0.86797,1.1342e-14,2.2565,p04339
0.84004,1.0728,6.009e-07,2.153,p04340
0.81738,0.83848,1.5564e-05,1.4247,p04341
1.0358,0.81298,5.1279e-09,2.6495,p04342
1.0722,0.89365,2.5943e-08,2.7042,p04343
0.82253,1.0059,0.00014189,0.88307,p04344
1.1602,0.93477,1.302e-14,2.387,p04345
0.99783,1.0984,1.4823e-09,1.0689,p04346
1.0068,0.82705,9.6785e-06,1.778,p04347
0.98106,0.8006,5.9736e-12,2.5026,p04348
1.1911,0.93968,1.9671e-08,3.1784,p04349
0.85809,1.1831,7.2832e-15,1.9441,p04350
1.0858,1.0604,1.1888e-10,2.0684,p04351
0.87798,1.1557,2.1203e-14,2.2193,p04352
0.9906,0.85671,3.4318e-09,2.1191,p04353
0.8513,0.9194,5.4416e-06,0.54407,p04354
1.1252,0.97888,1.1012e-11,1.2158,p04355
0.80267,0.9586,4.7713e-13,1.4395,p04356
1.1859,0.82071,0.00019801,0.7724,p04357
0.92703,0.9786,2.3981e-13,1.1768,p04358
0.92122,0.84716,9.9525e-10,1.9704,p04359
0.88107,1.0689,9.4766e-12,2.3804,p04360
1.0933,0.80563,1.9073e-08,3.2774,p04361
1.0657,0.99519,9.2091e-07,1.1539,p04362
1.0338,1.1537,3.4704e-10,2.0755,p04363
0.92569,1.1673,9.0602e-07,2.0364,p04364
0.93887,1.1578,8.0215e-09,2.3566,p04365
0.95591,0.89709,5.3987e-12,0.83419,p04366
1.0095,1.1391,1.2206e-12,1.3161,p04367
1.0876,1.0522,4.6381e-08,0.66639,p04368
0.88362,1.0931,9.5516e-11,1.3379,p04369
0.8235,1.1432,1.0243e-10,2.6307,p04370
1.0764,1.1601,1.7973e-12,3.0606,p04371
0.91191,1.0644,5.1111e-08,1.1841,p04372
1.0169,1.1573,0.00048807,2.3576,p04373
1.1325,0.97408,9.9103e-09,1.1276,p04374
1.1765,0.81078,1.1032e-07,1.02,p04375
1.1044,0.80092,9.1499e-08,0.73898,p04376
0.89824,0.99591,5.8259e-12,2.4206,p04377
1.092,0.875,2.0908e-10,1.5548,p04378
1.0672,1.0248,8.9144e-13,1.9194,p04379
1.1725,0.96658,1.8081e-12,1.3992,p04380
0.88286,0.80353,1.855e-11,0.80191,p04381
0.81692,1.0597,2.3074e-08,2.7437,p04382
0.94316,0.88049,8.1092e-15,1.6825,p04383
0.97785,0.88351,1.9912e-11,2.612,p04384
1.1809,1.1101,8.9377e-10,1.1998,p04385
0.95342,1.0203,7.9732e-08,0.6359,p04386
0.8193,0.87518,1.0843e-09,1.5402,p04387
0.973,0.87922,1.3896e-12,1.9593,p04388
0.89417,0.85159,1.2688e-10,1.8919,p04389
