wind_speed,swr,a_seiche,par_id
0.87046,0.80097,0.00026183,p02090
0.92482,1.0873,0.00010102,p02091
1.0663,0.81125,0.00021643,p02092
0.95137,1.1667,0.00017418,p02093
1.0632,1.0135,0.00014124,p02094
0.95543,0.92466,0.00028345,p02095
0.88806,0.85379,0.00012136,p02096
1.1943,1.0369,0.00028211,p02097
1.0706,1.1407,0.00029587,p02098
1.1641,0.94952,0.00016506,p02099
1.099,0.92901,8.1234e-05,p02100
1.1858,0.97834,0.00013798,p02101
0.92499,0.98731,0.00022791,p02102
0.9772,1.1145,0.00018784,p02103
0.80661,1.1532,9.6774e-05,p02104
1.0841,1.0897,0.00016449,p02105
1.1759,0.88249,0.00015536,p02106
0.97393,1.0789,0.00013061,p02107
1.0615,1.0133,0.00014027,p02108
0.99081,1.0036,8.1837e-05,p02109
0.99741,0.80799,0.00029252,p02110
1.0589,0.99885,0.0001282,p02111
1.1518,1.1638,0.00011335,p02112
0.83508,0.99522,0.000256,p02113
1.1016,0.83418,0.00022563,p02114
0.85793,1.0431,0.00026351,p02115
0.89887,1.122,0.00024012,p02116
0.94899,1.0611,0.00017355,p02117
0.93834,1.1372,8.8979e-05,p02118
1.0301,1.1116,0.00024784,p02119
1.0978,1.0181,0.0002655,p02120
0.84318,1.1171,0.00010782,p02121
0.89292,0.90195,8.4685e-05,p02122
0.81853,0.96492,0.00011019,p02123
0.88267,0.99742,0.00025243,p02124
1.0007,1.0761,0.00015056,p02125
0.82454,0.99457,0.00018203,p02126
1.1519,1.0037,0.00016453,p02127
0.99122,0.94223,0.0001072,p02128
0.92727,0.93467,0.00012169,p02129
1.0477,1.1999,0.00011761,p02130
0.86492,0.90313,0.00022028,p02131
1.1514,0.80882,0.00020517,p02132
1.01,0.94883,0.00023812,p02133
0.93157,0.87678,9.8995e-05,p02134
1.0842,0.95849,0.00016409,p02135
1.1248,0.88305,0.00015588,p02136
1.0402,0.9041,0.00013175,p02137
1.0556,0.93827,0.00015513,p02138
1.194,0.96358,0.00014749,p02139
1.1031,0.9351,0.00021026,p02140
1.041,0.81669,0.00012939,p02141
0.84213,0.91818,0.00016207,p02142
1.1361,1.0626,0.00014543,p02143
0.90982,0.9466,0.00017973,p02144
0.80047,0.88088,8.5199e-05,p02145
0.90743,1.036,8.116e-05,p02146
0.92884,1.0942,8.3448e-05,p02147
0.80254,1.1616,0.00012085,p02148
1.1693,1.0226,8.2178e-05,p02149
1.1056,1.0446,0.00025496,p02150
1.016,0.94576,0.00021425,p02151
0.83363,0.96154,0.00024354,p02152
1.0791,1.0658,0.00015822,p02153
0.99141,0.89437,8.674e-05,p02154
1.1476,0.84264,0.00024894,p02155
1.0206,0.98874,0.00026424,p02156
0.90454,1.1267,0.000265,p02157
1.1333,1.1569,0.00015338,p02158
1.0873,1.0808,0.0002357,p02159
1.1174,0.9097,0.00028982,p02160
0.81284,0.88238,0.00028832,p02161
0.82594,0.91033,0.00026629,p02162
1.0257,1.0697,0.00013273,p02163
0.85237,0.96726,8.3927e-05,p02164
0.83268,1.031,0.00016546,p02165
0.92311,1.0687,0.00027725,p02166
0.99647,1.0918,0.00011993,p02167
1.0296,0.95225,0.00020584,p02168
1.0805,1.1582,0.00022279,p02169
0.85513,1.1473,9.4737e-05,p02170
1.113,0.90143,0.00012429,p02171
1.1078,0.93614,0.00016247,p02172
1.168,0.97773,0.0002299,p02173
1.1001,0.93772,8.471e-05,p02174
1.0126,1.0342,0.00028776,p02175
0.90733,1.1028,8.3386e-05,p02176
1.178,0.89964,0.00019852,p02177
0.96505,0.8326,0.00018148,p02178
1.1558,1.0609,0.00013482,p02179
0.83459,0.91571,0.0002024,p02180
0.99242,0.93798,0.00024591,p02181
1.0542,1.1584,8.145e-05,p02182
1.194,0.83905,0.00018369,p02183
1.1509,1.1777,0.00010881,p02184
1.0215,1.1961,0.00014088,p02185
1.1795,1.0438,0.00014281,p02186
0.92443,0.86042,0.00013721,p02187
0.97939,1.1503,0.00018936,p02188
0.91348,0.95082,0.00011882,p02189
0.98634,0.8074,0.00016362,p02190
0.91888,0.86175,0.00017478,p02191
0.86671,1.1163,0.00029236,p02192
0.84129,1.1435,0.00025704,p02193
1.1689,1.1629,8.1472e-05,p02194
0.80475,0.89391,0.00016011,p02195
0.95148,1.0588,0.00020261,p02196
1.0104,1.1921,0.00016098,p02197
0.9396,1.0931,0.00023833,p02198
1.0481,1.1595,0.00023097,p02199
1.0501,0.98637,0.00016615,p02200
0.81737,1.1078,0.00026594,p02201
1.0566,1.1746,0.00018178,p02202
1.1048,0.85903,0.0001667,p02203
1.0137,0.93318,0.0001457,p02204
1.0579,0.98411,0.00021784,p02205
1.0006,1.0892,0.00024499,p02206
0.84761,1.1241,9.3414e-05,p02207
1.0376,0.88218,8.4886e-05,p02208
1.1437,1.089,0.00028479,p02209
0.9683,0.89462,0.00013134,p02210
1.1702,1.1871,0.00013307,p02211
0.90931,0.87539,0.0002705,p02212
0.84141,0.82751,0.00019091,p02213
0.9952,0.95642,0.00015905,p02214
1.0011,0.93084,0.00012728,p02215
1.1541,0.91054,0.00018504,p02216
1.0968,1.173,0.00019546,p02217
0.98402,0.88799,0.00025123,p02218
1.0086,0.90543,0.00029592,p02219
0.80926,1.1395,0.00018101,p02220
1.0228,0.80725,0.00018223,p02221
0.98146,0.86697,0.00019046,p02222
0.91298,0.9232,0.00018659,p02223
1.1008,0.92721,0.00023937,p02224
0.83289,1.1918,0.00023444,p02225
1.0777,0.86566,0.0002551,p02226
1.1035,0.9329,0.00023986,p02227
1.0429,1.1264,0.00023624,p02228
1.1455,1.0952,0.00016183,p02229
0.93389,0.88007,0.00014615,p02230
0.92409,1.1747,0.00022129,p02231
0.91161,1.1539,0.00021404,p02232
1.0662,0.88434,0.00024492,p02233
0.90626,0.89949,8.7742e-05,p02234
0.81375,1.0736,0.00012698,p02235
0.93707,0.94839,0.00024646,p02236
0.95578,0.98851,0.00015445,p02237
0.86287,1.1001,0.00013083,p02238
0.85062,1.1797,0.00024001,p02239
1.1936,0.86498,9.4383e-05,p02240
1.0721,0.84173,0.00028903,p02241
1.1278,0.80613,0.00022076,p02242
1.0071,0.9838,0.0001631,p02243
1.1036,0.96884,0.00024638,p02244
0.96107,1.0729,0.00023107,p02245
0.86974,1.182,0.0002405,p02246
0.80811,0.90591,0.00026701,p02247
0.84309,1.1237,8.0331e-05,p02248
0.95808,1.1899,0.00025427,p02249
1.0165,1.102,0.00018681,p02250
1.1067,1.0051,0.00017131,p02251
1.0158,1.0673,0.00014231,p02252
0.86885,1.0906,0.0002307,p02253
1.0462,1.0266,0.00017104,p02254
1.1664,0.8976,0.00021185,p02255
1.0217,1.1468,0.00025113,p02256
0.94667,1.0273,0.00027454,p02257
1.0657,0.92517,0.00012749,p02258
1.1446,0.83286,0.00010035,p02259
1.0563,0.83898,0.00020566,p02260
1.0541,0.82145,0.0001077,p02261
1.0189,1.1684,0.00018383,p02262
1.0841,0.91543,9.5093e-05,p02263
1.1362,0.90246,0.00019659,p02264
0.85633,1.1819,0.00013427,p02265
0.89411,1.0539,0.00021005,p02266
1.0891,1.0815,0.0001232,p02267
1.115,0.83398,0.00016648,p02268
0.88371,1.0921,0.00018476,p02269
0.88521,1.1491,8.8743e-05,p02270
0.82883,1.091,0.00027162,p02271
1.0425,1.1871,0.00027928,p02272
0.8399,0.88299,0.00025376,p02273
0.94356,1.1111,0.0001884,p02274
1.1108,0.97448,0.0002234,p02275
0.83925,1.0883,0.00020402,p02276
1.1234,0.96666,0.00015015,p02277
1.0495,1.0043,0.00017999,p02278
0.8912,1.0407,0.00014238,p02279
1.1325,0.92036,0.0002679,p02280
0.83495,0.99572,0.00010312,p02281
1.0136,1.1208,0.00010845,p02282
0.85552,0.9613,0.00010411,p02283
1.1159,1.1155,0.00014854,p02284
1.1296,0.94045,0.00026153,p02285
0.91403,0.98703,0.00015619,p02286
0.9361,0.9425,0.00022177,p02287
1.0833,1.0082,0.00019192,p02288
1.1034,0.88081,8.3123e-05,p02289
0.93058,0.80603,0.00011652,p02290
1.1795,1.162,0.00023453,p02291
1.1346,1.1246,0.00010056,p02292
1.132,1.0454,0.00013204,p02293
0.91082,0.84938,0.00025867,p02294
1.1252,0.8433,0.00012641,p02295
0.93,1.0644,0.00019188,p02296
1.1857,0.821,0.000153,p02297
1.0877,1.0636,0.00022433,p02298
1.1979,0.85762,0.00012403,p02299
1.0062,0.91787,0.00018927,p02300
1.1842,0.94408,0.0001295,p02301
0.89719,0.94341,0.00012324,p02302
0.88109,0.85955,0.00020906,p02303
1.0538,0.84343,0.00029844,p02304
1.1397,1.1662,0.00029634,p02305
1.1713,0.8551,0.00016025,p02306
1.1098,1.1653,0.00012039,p02307
1.1963,0.83224,0.00012476,p02308
1.1974,1.1449,9.7875e-05,p02309
0.85569,0.94536,0.00016471,p02310
0.90302,0.88903,0.00020918,p02311
0.93219,0.94911,0.00020069,p02312
0.91065,1.1047,0.00020008,p02313
1.0121,1.1645,0.00019183,p02314
1.1014,0.99978,9.9086e-05,p02315
0.88014,0.85474,0.0002052,p02316
1.1065,1.1266,8.6833e-05,p02317
1.0275,1.0854,0.00027185,p02318
0.86363,1.0445,0.00022676,p02319
1.0775,1.1202,0.00015886,p02320
1.0213,0.98846,0.00020526,p02321
0.83001,1.0865,0.00016663,p02322
1.0876,0.91765,0.00014921,p02323
1.0426,1.1967,0.00021022,p02324
0.86057,1.0209,0.00025717,p02325
0.90563,1.0498,0.00010612,p02326
0.87026,1.0295,0.00026202,p02327
0.82095,1.0898,8.9637e-05,p02328
1.0821,0.90234,0.00022846,p02329
0.88932,1.0364,0.00023845,p02330
1.0313,0.99806,0.00011828,p02331
0.96125,0.98684,0.00013611,p02332
1.0899,1.1345,0.00011802,p02333
0.88644,0.90425,0.00012352,p02334
0.9406,0.96634,0.00028004,p02335
1.1672,1.1359,0.00022189,p02336
0.99861,0.91611,0.00015851,p02337
0.92542,1.0945,0.00026716,p02338
0.99248,0.91211,0.00016425,p02339
1.1725,0.86113,0.00023678,p02340
0.82233,0.80527,0.00023664,p02341
1.1535,1.1009,0.00012739,p02342
1.1299,0.86572,0.00021458,p02343
0.84297,1.0457,0.00022371,p02344
1.0512,1.1415,0.00020391,p02345
1.1793,1.1101,0.00023763,p02346
0.87036,0.95392,0.0001377,p02347
0.96366,0.91295,0.00018391,p02348
1.0219,0.92684,0.00022304,p02349
0.90873,0.87722,0.00025356,p02350
0.9296,1.0311,0.00014185,p02351
0.80712,1.1254,0.00019195,p02352
0.9309,1.1227,0.00026943,p02353
0.99635,0.97583,0.00010084,p02354
1.1946,1.0301,9.5851e-05,p02355
1.193,1.0041,0.0001632,p02356
1.0557,0.91799,0.00015386,p02357
1.1765,0.97575,0.00023014,p02358
0.83128,0.80195,0.00019367,p02359
1.0352,1.0841,9.1745e-05,p02360
1.0568,0.91897,0.00014074,p02361
0.84342,1.0077,0.00029714,p02362
1.0004,1.0958,8.7446e-05,p02363
1.0712,0.88364,0.00029163,p02364
0.96424,1.0582,0.00023483,p02365
0.80432,1.1126,0.00019516,p02366
1.0034,1.0519,0.00023091,p02367
0.93587,1.1836,0.00026531,p02368
1.0106,0.99022,0.00021965,p02369
0.83427,0.83465,0.00011343,p02370
0.90461,0.89793,0.00028093,p02371
0.84909,1.1964,9.4289e-05,p02372
0.95379,0.8886,0.00027541,p02373
0.98669,0.87598,0.00015409,p02374
0.9436,0.82496,0.00028632,p02375
1.0803,1.136,0.00020508,p02376
0.92337,1.1291,0.00023249,p02377
1.0899,1.1113,0.0002302,p02378
1.033,1.1541,0.00029667,p02379
1.0772,1.0824,0.00019933,p02380
0.9966,1.1073,0.00020706,p02381
1.0153,0.85368,8.2931e-05,p02382
0.8059,0.84059,0.00015673,p02383
0.94494,0.99083,0.00018408,p02384
0.86405,1.1499,0.00029923,p02385
1.1745,1.0858,0.00028527,p02386
0.8717,1.0112,0.00021172,p02387
1.0593,1.1387,0.00028346,p02388
1.1232,1.0971,0.00025033,p02389
0.83083,0.89222,0.00019489,p02390
1.0225,1.1029,0.00025622,p02391
0.96894,1.0901,0.00013245,p02392
1.0573,1.0206,0.00025908,p02393
1.1209,0.97207,0.00012035,p02394
0.85814,0.99426,0.00019916,p02395
0.93907,0.93942,0.00012081,p02396
1.1649,0.84962,0.00027414,p02397
0.99154,1.0177,0.00021645,p02398
1.002,0.86245,8.8605e-05,p02399
0.80012,1.0143,0.00017536,p02400
0.90467,1.065,0.00017727,p02401
1.1593,0.81104,0.00026881,p02402
0.95043,0.94522,0.00011158,p02403
1.0223,1.0804,0.00027409,p02404
1.1197,1.0973,0.00017381,p02405
1.1964,1.0362,9.005e-05,p02406
0.94306,1.0744,0.00015565,p02407
0.89327,0.80829,0.00014734,p02408
0.91613,1.1044,8.7518e-05,p02409
1.155,1.0773,0.00021469,p02410
0.84833,0.85406,0.00012215,p02411
0.87663,0.87697,0.00017674,p02412
1.1562,1.0469,0.00013914,p02413
0.9148,0.94806,0.00027334,p02414
1.0056,1.0931,9.8173e-05,p02415
0.86655,1.1146,8.7649e-05,p02416
0.865,0.84622,8.1225e-05,p02417
0.84887,0.90291,0.00023443,p02418
0.98224,1.0827,0.00013814,p02419
1.1727,0.96618,0.0001246,p02420
0.901,1.0326,0.00011065,p02421
1.155,1.1941,0.00025281,p02422
0.93789,0.85417,0.00015164,p02423
0.94771,0.92085,0.00012192,p02424
1.0587,1.1028,0.0002873,p02425
0.9005,0.92524,0.00028524,p02426
0.88462,1.0481,0.00020214,p02427
0.93368,1.0607,0.00022099,p02428
0.95807,1.0306,0.00017138,p02429
0.91423,1.0377,9.0882e-05,p02430
1.0197,1.1065,0.00016448,p02431
1.0949,1.1806,8.4975e-05,p02432
1.0836,0.85884,0.00026031,p02433
0.852,1.0496,0.00014942,p02434
1.1698,1.0139,0.00024526,p02435
0.96375,0.93672,0.00029515,p02436
0.95176,1.1858,0.00028356,p02437
0.87758,1.0295,0.00026952,p02438
0.94937,1.087,0.00016763,p02439
1.0772,1.1599,0.00019616,p02440
0.88945,1.1309,0.00013338,p02441
1.0497,1.0966,0.00015896,p02442
1.0284,0.94039,8.4402e-05,p02443
0.83826,0.80656,0.00011112,p02444
0.94375,0.93321,0.00022616,p02445
1.0147,1.0109,0.00018275,p02446
0.87988,1.0925,0.00014438,p02447
0.86727,1.0247,0.00011497,p02448
0.80888,1.001,0.00013669,p02449
0.92433,0.89503,0.00012127,p02450
0.98827,0.82048,0.00024311,p02451
1.1578,1.0866,0.00016373,p02452
0.93114,0.80634,0.00022644,p02453
0.81324,1.1282,0.00022704,p02454
1.0025,1.1201,8.7898e-05,p02455
1.1312,0.83333,0.00019481,p02456
1.0664,1.1977,0.00012828,p02457
0.95269,1.0293,0.00020021,p02458
1.1133,0.94144,0.00013761,p02459
0.92196,0.81527,0.00012918,p02460
1.1703,1.1301,0.00013531,p02461
0.98975,0.95618,0.00017898,p02462
1.108,1.0161,0.00027946,p02463
1.0147,1.1774,0.00021418,p02464
0.87367,1.0439,0.0002199,p02465
1.1104,0.9913,0.00022574,p02466
1.0679,1.042,0.00010761,p02467
0.93455,1.0611,0.00026803,p02468
0.87876,1.0502,0.00010697,p02469
0.83341,1.1104,0.00012683,p02470
1.0201,1.1465,0.00023911,p02471
1.1909,0.92056,0.00026397,p02472
0.82603,1.1653,8.6173e-05,p02473
0.99054,1.1235,0.00023282,p02474
0.83891,0.95542,0.00016609,p02475
1.1915,1.0866,0.00028966,p02476
1.004,1.0088,0.00022366,p02477
1.0027,1.0798,0.00015052,p02478
1.1416,0.98967,0.00011414,p02479
1.0852,0.86775,0.00014702,p02480
1.07,1.045,0.00014902,p02481
0.85747,1.1556,0.00024861,p02482
0.83319,0.99329,8.7777e-05,p02483
0.92369,1.1523,0.00018221,p02484
1.0527,0.97439,0.00021254,p02485
0.82565,1.072,0.00023422,p02486
1.0973,1.0308,8.0165e-05,p02487
0.82782,1.0602,9.5698e-05,p02488
1.0412,1.0555,0.00017074,p02489
1.16,1.1654,0.00021386,p02490
0.88243,1.1576,0.00021037,p02491
1.0419,1.1249,0.00010988,p02492
1.1549,0.89789,0.00028807,p02493
0.86562,1.009,0.00026266,p02494
0.96915,1.1678,0.0001495,p02495
1.1898,1.1044,0.0002582,p02496
1.0503,1.0039,0.00027227,p02497
0.96757,1.1763,0.00025456,p02498
1.1822,1.1458,0.00020475,p02499
0.85078,0.87055,0.00025212,p02500
1.0571,0.92866,0.00010953,p02501
0.88571,0.89751,0.00016287,p02502
0.8692,0.85095,0.00012413,p02503
0.94616,1.019,0.00014224,p02504
1.137,0.80157,0.00011537,p02505
0.87543,1.0513,0.00024656,p02506
0.86935,1.1244,0.00014159,p02507
0.95908,1.1837,0.00024172,p02508
1.1863,0.87298,0.0001648,p02509
0.90652,0.91487,0.0001624,p02510
1.0372,0.89997,0.00024603,p02511
0.91726,0.95058,0.00024907,p02512
0.84208,0.95808,0.00029193,p02513
0.94395,1.1163,0.00026836,p02514
1.0655,1.1773,0.00013369,p02515
0.90409,0.98147,0.00012717,p02516
0.88519,0.9953,0.00012452,p02517
1.1081,1.1341,0.00025828,p02518
0.87849,0.99256,0.00015481,p02519
0.89306,0.99268,0.0001114,p02520
0.89244,1.0936,0.00022698,p02521
1.129,1.1905,0.00013946,p02522
0.86107,0.95577,0.00025922,p02523
1.0217,0.91532,0.00027332,p02524
0.94662,1.1914,0.00012128,p02525
1.0343,0.85413,0.00023803,p02526
1.1314,1.181,0.00028716,p02527
0.86416,1.0564,0.00023215,p02528
1.17,1.0549,0.00025342,p02529
0.91127,1.0125,0.00016442,p02530
1.0888,0.8015,8.4145e-05,p02531
0.87885,1.1517,0.00012556,p02532
0.95673,0.82057,0.00025132,p02533
1.0998,1.1938,0.00022321,p02534
0.88694,1.1602,0.00019016,p02535
0.93478,0.89987,0.00010606,p02536
0.81981,0.91601,0.00015661,p02537
1.1387,0.94723,0.00028203,p02538
0.8091,0.92952,0.00014584,p02539
1.0124,1.1713,9.2596e-05,p02540
0.98134,1.1566,0.00013331,p02541
1.0107,1.1745,9.73e-05,p02542
1.1038,1.047,0.00021877,p02543
0.83112,0.87341,0.00012956,p02544
1.0546,1.1268,0.00025696,p02545
0.89097,1.0957,0.0002704,p02546
0.96321,0.974,0.0002962,p02547
0.97561,1.1571,0.00025676,p02548
0.98612,0.85037,0.00026001,p02549
1.1385,0.88494,0.00014973,p02550
0.94168,0.92256,0.00024144,p02551
1.1654,1.191,0.00024504,p02552
0.95131,0.83012,0.00025729,p02553
1.1564,1.1216,0.00013124,p02554
0.91156,0.94788,0.0001831,p02555
1.1866,1.0194,0.00021851,p02556
1.1877,0.85858,0.00024954,p02557
0.92746,0.84677,8.9258e-05,p02558
1.0788,1.1782,0.00012022,p02559
1.1822,0.99587,0.00013006,p02560
0.83216,0.82703,0.00020694,p02561
1.1172,1,0.00028779,p02562
0.98255,0.89239,0.00026037,p02563
1.1498,0.87663,0.00018088,p02564
0.87578,0.87029,0.00015885,p02565
0.94649,0.8459,0.00026876,p02566
1.024,1.1348,0.00013437,p02567
1.1029,1.0433,0.00023565,p02568
1.0636,0.97174,0.00010241,p02569
1.0511,1.0553,0.00018301,p02570
0.84806,0.83405,0.00011384,p02571
0.96089,0.93801,0.00025445,p02572
0.95592,0.80327,0.00020995,p02573
0.95404,1.0619,0.00010713,p02574
0.92003,0.90176,0.00012006,p02575
1.1853,0.89255,0.00010932,p02576
1.0404,1.1376,0.00012623,p02577
0.97449,0.9083,0.00016831,p02578
1.1908,0.91438,0.00021182,p02579
1.1162,1.1379,0.00024176,p02580
1.1751,0.91936,0.00026394,p02581
0.91857,1.0195,0.00029659,p02582
1.1532,1.0394,0.00020324,p02583
0.8448,0.85598,0.00016021,p02584
0.98702,1.1069,0.00013875,p02585
1.0952,1.198,0.00021044,p02586
0.89741,1.1064,0.00026664,p02587
0.96352,0.93446,0.00015147,p02588
0.85315,0.93011,0.00027746,p02589
0.8579,1.1016,0.00027433,p02590
1.1837,0.90024,0.00017167,p02591
0.84003,0.98012,0.00019837,p02592
0.87369,1.1577,0.00014654,p02593
0.85259,1.0188,0.00017175,p02594
1.1921,1.1447,0.00011718,p02595
1.1042,1.0955,0.00028518,p02596
1.1934,0.85213,0.00027486,p02597
0.80826,0.82652,0.00015579,p02598
0.81361,1.191,0.00014634,p02599
1.027,1.1394,0.00022889,p02600
0.93829,0.8615,0.00022773,p02601
1.1298,0.83026,0.00029132,p02602
1.0819,1.1357,0.00022853,p02603
0.84892,1.1431,9.6561e-05,p02604
0.97038,0.98808,0.00023773,p02605
0.85424,0.96324,0.00022939,p02606
1.0462,1.1359,0.0002255,p02607
1.0939,1.0878,0.00010285,p02608
1.1925,0.85911,0.00026014,p02609
0.88177,0.83445,9.1389e-05,p02610
0.96018,1.1003,0.00028234,p02611
1.1944,1.1573,0.00020857,p02612
0.94243,1.1307,0.00027704,p02613
1.0044,1.179,0.00014032,p02614
1.0666,1.0786,0.00011231,p02615
0.91602,1.0974,0.00021011,p02616
1.0697,0.83597,0.0001263,p02617
0.84656,0.98724,0.00026737,p02618
0.81478,1.0356,0.00020118,p02619
1.0695,1.1795,0.00028016,p02620
0.85508,0.85918,0.00011005,p02621
1.0198,1.0237,9.2662e-05,p02622
1.1522,1.002,0.00024068,p02623
0.8382,1.0685,0.00021627,p02624
0.85195,1.1678,9.184e-05,p02625
1.1719,1.0732,0.00010866,p02626
0.88344,0.8198,0.00029861,p02627
0.8344,0.91466,0.00014286,p02628
0.88471,1.1179,0.00015493,p02629
1.1914,0.94769,0.00025073,p02630
0.99666,1.1648,0.00015683,p02631
0.97795,1.0451,0.0002621,p02632
0.84675,0.90086,8.8477e-05,p02633
1.0709,0.94067,0.0002798,p02634
0.957,1.1127,0.00017129,p02635
0.8135,0.8044,0.0001834,p02636
1.0264,1.0278,0.00018348,p02637
0.91307,1.0735,0.00014667,p02638
1.145,1.0643,0.00010543,p02639
1.0117,1.0776,0.00023643,p02640
1.15,0.90691,0.0001913,p02641
1.0324,1.0676,0.00020327,p02642
0.8569,0.83839,0.00014132,p02643
0.97779,1.1823,0.00021371,p02644
1.1504,0.81572,8.528e-05,p02645
0.89352,1.1983,0.00019731,p02646
1.0766,1.0245,9.1701e-05,p02647
1.149,1.0758,0.00021786,p02648
1.1431,0.82628,0.00012204,p02649
0.82919,0.81346,0.00021229,p02650
0.80846,1.0614,8.0904e-05,p02651
1.0531,0.80114,0.00025319,p02652
0.96648,0.99026,0.00010062,p02653
1.0863,1.0193,0.00015705,p02654
0.94291,1.1129,0.00011492,p02655
1.007,0.9724,0.00024283,p02656
1.1164,0.91639,0.00023302,p02657
1.1169,0.83865,9.4027e-05,p02658
1.1999,1.0981,0.00017832,p02659
0.87024,0.94511,9.3558e-05,p02660
1.0714,1.0913,0.00015357,p02661
0.94712,0.90179,0.00023701,p02662
0.91778,1.1708,0.00023056,p02663
1.1029,0.85436,0.00013121,p02664
0.95154,0.86544,0.00017652,p02665
0.93256,0.91132,0.00024418,p02666
1.0378,1.1549,0.00024235,p02667
0.99946,0.99744,0.00024038,p02668
1.0413,0.88982,0.00020615,p02669
0.83782,1.0988,0.00023203,p02670
0.99178,0.9749,0.00026623,p02671
1.1845,1.0525,0.00012468,p02672
0.82168,0.87117,9.6942e-05,p02673
0.82427,0.90614,0.00016665,p02674
1.0668,1.1034,0.00015643,p02675
0.87807,1.101,9.2116e-05,p02676
0.8208,1.1689,0.00028835,p02677
0.81111,1.0754,0.00011593,p02678
0.85103,0.8818,0.00015965,p02679
1.1479,1.0142,0.0001772,p02680
1.141,0.99863,0.00023539,p02681
0.85852,0.88241,0.00012107,p02682
1.0751,1.143,0.00017677,p02683
1.1023,1.1333,0.00023368,p02684
0.84086,0.87365,0.00018138,p02685
0.802,0.95286,0.00024829,p02686
0.85603,1.1388,0.00023466,p02687
0.92148,0.81617,0.00012305,p02688
1.1948,1.0104,0.00018453,p02689
0.96798,0.92712,0.00021764,p02690
0.80601,0.94556,9.2349e-05,p02691
0.80754,1.0855,0.00021622,p02692
0.80282,0.95497,0.00013403,p02693
1.1844,1.0367,0.00022757,p02694
0.99173,0.93538,0.00024219,p02695
0.92431,0.84766,8.8322e-05,p02696
0.94581,0.81002,0.00015287,p02697
0.93976,0.93107,0.00023524,p02698
1.1485,0.80713,0.00014153,p02699
1.0975,1.1692,0.00020358,p02700
0.95681,1.0118,0.00021918,p02701
1.0808,0.84479,0.00019812,p02702
1.1414,0.80917,0.00027395,p02703
1.0351,0.81763,0.00020923,p02704
0.81589,0.90774,0.00018091,p02705
0.90914,1.0268,0.00024293,p02706
1.1554,1.0698,0.0002654,p02707
1.0009,0.93423,0.00011416,p02708
1.1302,1.0127,0.00015802,p02709
1.163,0.93207,0.00022385,p02710
1.0292,0.86581,0.00026031,p02711
1.045,0.80071,0.00020708,p02712
1.0457,1.0893,0.00028558,p02713
0.92649,1.0691,0.00013215,p02714
1.1627,0.8871,0.00012726,p02715
1.1562,0.83276,0.00021866,p02716
0.92604,0.97478,0.00011478,p02717
1.1692,1.0138,0.00027358,p02718
0.80626,0.9618,0.00029995,p02719
1.111,0.88293,0.0002685,p02720
1.1575,1.1442,0.00018693,p02721
0.80693,1.0234,0.00022664,p02722
1.0168,1.0551,0.00012048,p02723
0.83649,0.98109,8.2808e-05,p02724
0.87764,0.89816,0.00011147,p02725
0.93564,1.1167,8.4551e-05,p02726
1.1289,0.83117,0.00012737,p02727
1.0984,0.80842,0.00024484,p02728
1.1321,1.0507,0.00015262,p02729
1.1794,0.86855,0.00017099,p02730
1.1544,1.161,0.00019983,p02731
1.102,1.0277,0.00023291,p02732
0.94205,1.1281,0.0002887,p02733
0.84726,0.89709,9.4675e-05,p02734
0.86322,0.93652,0.00010443,p02735
1.0308,0.94671,8.5122e-05,p02736
1.0231,0.84508,0.000158,p02737
1.1374,0.93621,0.00013128,p02738
0.85951,1.0548,0.00013783,p02739
1.1167,1.0301,0.00011836,p02740
0.99831,0.87561,0.00024567,p02741
1.1272,1.0506,0.00018335,p02742
1.0002,1.1268,0.00012095,p02743
1.1667,1.0553,0.00019504,p02744
1.1413,0.95653,9.1062e-05,p02745
0.97931,1.1859,0.00024534,p02746
1.0947,1.0062,0.00017533,p02747
1.0383,1.1912,0.00017624,p02748
1.1655,0.93396,0.00027767,p02749
0.89964,0.99239,0.0002434,p02750
1.0298,0.89712,0.00015462,p02751
1.0232,1.0027,0.00022235,p02752
0.93724,0.90836,0.00019622,p02753
1.012,1.0026,8.8625e-05,p02754
1.1977,1.0822,0.00023133,p02755
1.0961,1.1288,0.0002389,p02756
0.9292,0.88823,0.00015992,p02757
1.1054,1.0574,0.00015735,p02758
1.117,1.1393,0.00015321,p02759
0.87252,1.066,0.00012454,p02760
0.87934,0.93936,0.00021017,p02761
1.1348,0.80544,0.00024626,p02762
0.83624,0.97637,0.00016636,p02763
1.1625,1.1523,0.00025919,p02764
1.154,1.0185,0.00012383,p02765
1.016,0.96824,0.00019327,p02766
1.0652,0.85429,0.00026366,p02767
0.90828,1.0714,0.00013099,p02768
0.80509,1.0739,0.00027273,p02769
0.91021,0.97981,0.00019102,p02770
1.1019,0.89844,0.00023548,p02771
0.99332,0.80536,0.00027924,p02772
1.1314,0.91304,0.00010027,p02773
1.0988,0.99821,0.00014358,p02774
0.85008,0.87213,0.0001109,p02775
0.82398,0.86094,0.00023798,p02776
1.1338,1.1998,0.00019146,p02777
0.89982,0.82719,0.0001384,p02778
0.82141,1.0416,0.00027328,p02779
1.18,1.0117,0.00017704,p02780
1.1492,0.8277,0.00012811,p02781
1.0042,1.1338,0.00021908,p02782
1.1592,0.85235,0.00027241,p02783
1.0484,1.0443,0.00019728,p02784
0.95424,0.9492,0.00019363,p02785
